iteration,action list,network estimate list,action chosen
161,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[1.5960302352905273, 1.6059399843215942, 1.5784907341003418, 1.613071322441101, 1.5847810506820679, 1.596055269241333]","[0, 1, 1, 0]"
162,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[1.6054668426513672, 1.610039234161377, 1.6219005584716797, 1.5928162336349487]","[0, 0, 1, 0]"
163,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[1.5871859788894653, 1.5971441268920898, 1.5711523294448853, 1.6026870012283325, 1.5761792659759521, 1.5870147943496704]","[0, 1, 1, 0]"
164,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[1.641595482826233, 1.6522396802902222, 1.624521017074585, 1.659401535987854, 1.6311025619506836, 1.6425923109054565]","[0, 1, 1, 0]"
165,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[1.6702889204025269, 1.6749035120010376, 1.6869796514511108, 1.6576639413833618]","[0, 0, 1, 0]"
166,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[1.6543636322021484, 1.6643638610839844, 1.6381597518920898, 1.6700725555419922, 1.6432371139526367, 1.654237985610962]","[0, 1, 1, 0]"
167,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[1.7127325534820557, 1.7236230373382568, 1.6955255270004272, 1.7307435274124146, 1.702175498008728, 1.7138868570327759]","[0, 1, 1, 0]"
168,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[1.7446967363357544, 1.7493383884429932, 1.7616891860961914, 1.7320717573165894]","[0, 0, 1, 0]"
169,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[1.729993224143982, 1.7401577234268188, 1.7136322259902954, 1.745958685874939, 1.7187368869781494, 1.7299624681472778]","[0, 1, 1, 0]"
170,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[1.7715864181518555, 1.7826874256134033, 1.7542908191680908, 1.789764642715454, 1.7609872817993164, 1.7728619575500488]","[0, 1, 1, 0]"
171,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[1.788000226020813, 1.7925653457641602, 1.8052773475646973, 1.7759513854980469]","[0, 0, 1, 0]"
172,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[1.7578462362289429, 1.768103003501892, 1.7414765357971191, 1.7738245725631714, 1.7465095520019531, 1.7578473091125488]","[0, 1, 1, 0]"
173,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[1.7995445728302002, 1.810741662979126, 1.7822660207748413, 1.817762017250061, 1.7889034748077393, 1.80084228515625]","[0, 1, 1, 0]"
174,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[1.8247289657592773, 1.8281553983688354, 1.8423395156860352, 1.812747836112976]","[0, 0, 1, 0]"
175,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[1.7991348505020142, 1.8094862699508667, 1.782709002494812, 1.8151744604110718, 1.7876853942871094, 1.799179196357727]","[0, 1, 1, 0]"
176,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[1.8550946712493896, 1.8666698932647705, 1.8390628099441528, 1.8734530210494995, 1.8443927764892578, 1.858207106590271]","[0, 1, 1, 0]"
177,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[1.896760106086731, 1.8990236520767212, 1.914650559425354, 1.8841356039047241]","[0, 0, 1, 0]"
178,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[1.888791799545288, 1.9006611108779907, 1.8744292259216309, 1.905157208442688, 1.8772014379501343, 1.8915120363235474]","[0, 1, 1, 0]"
179,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[1.9502875804901123, 1.96369469165802, 1.9356579780578613, 1.969348430633545, 1.9400758743286133, 1.9552356004714966]","[0, 1, 1, 0]"
180,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[1.973294973373413, 1.975122332572937, 1.9911402463912964, 1.9601773023605347]","[0, 0, 1, 0]"
181,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[1.9322009086608887, 1.9450840950012207, 1.9183146953582764, 1.9491419792175293, 1.9208698272705078, 1.9353954792022705]","[0, 1, 1, 0]"
182,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[1.979999303817749, 1.9935498237609863, 1.9652173519134521, 1.9988442659378052, 1.9691390991210938, 1.9844694137573242]","[0, 1, 1, 0]"
183,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[2.0021345615386963, 2.0039453506469727, 2.0201992988586426, 1.9890304803848267]","[0, 0, 1, 0]"
184,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[1.9741493463516235, 1.9868463277816772, 1.9597426652908325, 1.9904375076293945, 1.9621225595474243, 1.976284146308899]","[0, 1, 1, 0]"
185,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[2.0358529090881348, 2.0498199462890625, 2.0208423137664795, 2.054778575897217, 2.0248303413391113, 2.039720296859741]","[0, 1, 1, 0]"
186,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[2.053952932357788, 2.055598258972168, 2.0713284015655518, 2.0399913787841797]","[0, 0, 1, 0]"
187,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[2.0314009189605713, 2.0442869663238525, 2.0167603492736816, 2.048166513442993, 2.0194287300109863, 2.0336709022521973]","[0, 1, 1, 0]"
188,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[2.0991404056549072, 2.113495111465454, 2.0840609073638916, 2.118326425552368, 2.0881316661834717, 2.103193521499634]","[0, 1, 1, 0]"
189,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[2.1222293376922607, 2.1239194869995117, 2.1398491859436035, 2.1082544326782227]","[0, 0, 1, 0]"
190,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[2.094102621078491, 2.1071524620056152, 2.0793254375457764, 2.1111233234405518, 2.0820846557617188, 2.096579074859619]","[0, 1, 1, 0]"
191,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[2.1283586025238037, 2.1305508613586426, 2.1444942951202393, 2.114985942840576]","[0, 0, 1, 0]"
192,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[2.17958927154541, 2.185626268386841, 2.1993117332458496, 2.168583393096924]","[0, 0, 1, 0]"
193,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[2.1314759254455566, 2.144597291946411, 2.1169025897979736, 2.148608446121216, 2.1196744441986084, 2.134077548980713]","[0, 1, 1, 0]"
194,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[2.1661062240600586, 2.180647373199463, 2.1509737968444824, 2.185514450073242, 2.1550965309143066, 2.1703615188598633]","[0, 1, 1, 0]"
195,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[2.172926187515259, 2.1746115684509277, 2.1907191276550293, 2.1590723991394043]","[0, 0, 1, 0]"
196,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[2.1283648014068604, 2.1414263248443604, 2.113771677017212, 2.1453559398651123, 2.116541862487793, 2.130969762802124]","[0, 1, 1, 0]"
197,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[2.1657540798187256, 2.1802663803100586, 2.1506459712982178, 2.1851131916046143, 2.154735565185547, 2.1699697971343994]","[0, 1, 1, 0]"
198,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[2.1605234146118164, 2.162160873413086, 2.178269624710083, 2.1465904712677]","[0, 0, 1, 0]"
199,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[2.1134214401245117, 2.126401901245117, 2.098740339279175, 2.130223512649536, 2.1014833450317383, 2.1160213947296143]","[0, 1, 1, 0]"
200,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[2.163580894470215, 2.1780760288238525, 2.1485180854797363, 2.182851791381836, 2.1525397300720215, 2.1677498817443848]","[0, 1, 1, 0]"
201,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[2.184278964996338, 2.185903549194336, 2.202115535736084, 2.1705825328826904]","[0, 0, 1, 0]"
202,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[2.141771078109741, 2.154805898666382, 2.1273229122161865, 2.1586406230926514, 2.1301162242889404, 2.1444852352142334]","[0, 1, 1, 0]"
203,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[2.206113338470459, 2.2207319736480713, 2.1910016536712646, 2.2255260944366455, 2.1950647830963135, 2.2104482650756836]","[0, 1, 1, 0]"
204,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[2.247997999191284, 2.2495155334472656, 2.266423463821411, 2.2349798679351807]","[0, 0, 1, 0]"
205,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[2.240211248397827, 2.2529921531677246, 2.2260091304779053, 2.2568774223327637, 2.228940725326538, 2.242666482925415]","[0, 1, 1, 0]"
206,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[2.3286149501800537, 2.3435842990875244, 2.314603328704834, 2.3487768173217773, 2.3190207481384277, 2.334125280380249]","[0, 1, 1, 0]"
207,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[2.372222661972046, 2.373291015625, 2.390003204345703, 2.3592846393585205]","[0, 0, 1, 0]"
208,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[2.342437505722046, 2.354477882385254, 2.3279972076416016, 2.358553886413574, 2.3310739994049072, 2.3450698852539062]","[0, 1, 1, 0]"
209,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[2.4252920150756836, 2.4404397010803223, 2.4117934703826904, 2.4451725482940674, 2.416048765182495, 2.4319326877593994]","[0, 1, 1, 0]"
210,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[2.4626364707946777, 2.464276075363159, 2.4811923503875732, 2.4505200386047363]","[0, 0, 1, 0]"
211,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[2.4403553009033203, 2.453824281692505, 2.426635265350342, 2.4579384326934814, 2.4299652576446533, 2.445411443710327]","[0, 1, 1, 0]"
212,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[2.513410806655884, 2.528754949569702, 2.498979091644287, 2.533449649810791, 2.5041232109069824, 2.5203168392181396]","[0, 1, 1, 0]"
213,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[2.553892135620117, 2.555227041244507, 2.572444438934326, 2.5413424968719482]","[0, 0, 1, 0]"
214,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[2.507500410079956, 2.5210909843444824, 2.4928548336029053, 2.5253047943115234, 2.4970617294311523, 2.5125632286071777]","[0, 1, 1, 0]"
215,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[2.5763230323791504, 2.5913803577423096, 2.5611557960510254, 2.596489906311035, 2.566943645477295, 2.5828394889831543]","[0, 1, 1, 0]"
216,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[2.612741231918335, 2.6139752864837646, 2.631850481033325, 2.599870443344116]","[0, 0, 1, 0]"
217,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[2.5851902961730957, 2.5985610485076904, 2.5696828365325928, 2.6034164428710938, 2.5747954845428467, 2.5901901721954346]","[0, 1, 1, 0]"
218,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[2.6736834049224854, 2.6890769004821777, 2.6582937240600586, 2.694373369216919, 2.663576364517212, 2.679949998855591]","[0, 1, 1, 0]"
219,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[2.7121384143829346, 2.7142531871795654, 2.7323591709136963, 2.699185848236084]","[0, 0, 1, 0]"
220,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[2.6823086738586426, 2.696384906768799, 2.6668598651885986, 2.701420307159424, 2.671797752380371, 2.687472343444824]","[0, 1, 1, 0]"
221,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[2.7740087509155273, 2.7901315689086914, 2.7589378356933594, 2.795931100845337, 2.764404058456421, 2.7811949253082275]","[0, 1, 1, 0]"
222,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[2.8142952919006348, 2.8170220851898193, 2.8349609375, 2.8013432025909424]","[0, 0, 1, 0]"
223,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[2.7830746173858643, 2.797531843185425, 2.767591714859009, 2.8028275966644287, 2.7721328735351562, 2.788681745529175]","[0, 1, 1, 0]"
224,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[2.885287046432495, 2.9016518592834473, 2.8700053691864014, 2.907557249069214, 2.8755667209625244, 2.892726182937622]","[0, 1, 1, 0]"
225,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[2.9344053268432617, 2.9373090267181396, 2.955686330795288, 2.9216384887695312]","[0, 0, 1, 0]"
226,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[2.908177375793457, 2.9231863021850586, 2.8926985263824463, 2.9287302494049072, 2.8973984718322754, 2.9143495559692383]","[0, 1, 1, 0]"
227,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[3.009305715560913, 3.026179075241089, 2.9940314292907715, 3.0321807861328125, 2.9996774196624756, 3.0172598361968994]","[0, 1, 1, 0]"
228,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[3.057040214538574, 3.0600337982177734, 3.0787973403930664, 3.0442638397216797]","[0, 0, 1, 0]"
229,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[3.003225088119507, 3.018608570098877, 2.987692356109619, 3.0241379737854004, 2.992520570755005, 3.009739875793457]","[0, 1, 1, 0]"
230,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[3.067232847213745, 3.0843088626861572, 3.051945447921753, 3.09024715423584, 3.0575318336486816, 3.075326919555664]","[0, 1, 1, 0]"
231,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[3.0810656547546387, 3.083484172821045, 3.1029653549194336, 3.068331241607666]","[0, 0, 1, 0]"
232,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[3.0102663040161133, 3.025658130645752, 2.994764804840088, 3.0303807258605957, 2.9995083808898926, 3.0167365074157715]","[0, 1, 1, 0]"
233,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[3.084228038787842, 3.1014013290405273, 3.0690391063690186, 3.1066932678222656, 3.0744407176971436, 3.09233021736145]","[0, 1, 1, 0]"
234,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[3.1310300827026367, 3.1330630779266357, 3.1530215740203857, 3.1183016300201416]","[0, 0, 1, 0]"
235,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[3.0789544582366943, 3.0946362018585205, 3.0634071826934814, 3.099172830581665, 3.0680999755859375, 3.0856571197509766]","[0, 1, 1, 0]"
236,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[3.1480417251586914, 3.1654551029205322, 3.132862091064453, 3.1705093383789062, 3.1381990909576416, 3.1563448905944824]","[0, 1, 1, 0]"
237,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[3.1721177101135254, 3.173802614212036, 3.1939871311187744, 3.1594231128692627]","[0, 0, 1, 0]"
238,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[3.1067917346954346, 3.1229465007781982, 3.091607093811035, 3.127060651779175, 3.095881223678589, 3.113959550857544]","[0, 1, 1, 0]"
239,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[3.1659693717956543, 3.183466672897339, 3.1508495807647705, 3.188032627105713, 3.1560380458831787, 3.1743273735046387]","[0, 1, 1, 0]"
240,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[3.189615488052368, 3.1909005641937256, 3.2111892700195312, 3.176936149597168]","[0, 0, 1, 0]"
241,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[3.131779909133911, 3.148236036300659, 3.116786479949951, 3.1521222591400146, 3.1208338737487793, 3.139239549636841]","[0, 1, 1, 0]"
242,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[3.199246406555176, 3.216881036758423, 3.1841609477996826, 3.22137713432312, 3.1892549991607666, 3.207749843597412]","[0, 1, 1, 0]"
243,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[3.230013370513916, 3.231394052505493, 3.251856803894043, 3.217393398284912]","[0, 0, 1, 0]"
244,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[3.153606414794922, 3.1701509952545166, 3.1387417316436768, 3.1739914417266846, 3.142629384994507, 3.161181688308716]","[0, 1, 1, 0]"
245,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[3.2295303344726562, 3.2472481727600098, 3.214437961578369, 3.2517879009246826, 3.2195487022399902, 3.2381739616394043]","[0, 1, 1, 0]"
246,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[3.2529659271240234, 3.254287004470825, 3.2748947143554688, 3.240344762802124]","[0, 0, 1, 0]"
247,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[3.1835601329803467, 3.200195550918579, 3.168602705001831, 3.2040345668792725, 3.172560691833496, 3.1912684440612793]","[0, 1, 1, 0]"
248,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[3.2489748001098633, 3.266751766204834, 3.2339110374450684, 3.2713141441345215, 3.2390031814575195, 3.257765769958496]","[0, 1, 1, 0]"
249,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[3.262768507003784, 3.2639319896698, 3.2846264839172363, 3.250150442123413]","[0, 0, 1, 0]"
250,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[3.1927297115325928, 3.20939040184021, 3.177903890609741, 3.2132012844085693, 3.1817214488983154, 3.20051646232605]","[0, 1, 1, 0]"
251,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[3.2767269611358643, 3.2944672107696533, 3.2615597248077393, 3.2992265224456787, 3.266813039779663, 3.2856032848358154]","[0, 1, 1, 0]"
252,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[3.330580234527588, 3.332404613494873, 3.353303909301758, 3.3182084560394287]","[0, 0, 1, 0]"
253,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[3.271838903427124, 3.2882120609283447, 3.256221055984497, 3.2927567958831787, 3.2608702182769775, 3.2794077396392822]","[0, 1, 1, 0]"
254,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[3.305798292160034, 3.3082680702209473, 3.3265573978424072, 3.29315447807312]","[0, 0, 1, 0]"
255,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[3.358907699584961, 3.3645436763763428, 3.3826820850372314, 3.3511240482330322]","[0, 0, 1, 0]"
256,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[3.286494493484497, 3.3029050827026367, 3.270904541015625, 3.3074471950531006, 3.2755208015441895, 3.29413104057312]","[0, 1, 1, 0]"
257,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[3.3433072566986084, 3.3613016605377197, 3.328223943710327, 3.36660099029541, 3.3335773944854736, 3.353037118911743]","[0, 1, 1, 0]"
258,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[3.3497116565704346, 3.3513243198394775, 3.372504234313965, 3.337646722793579]","[0, 0, 1, 0]"
259,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[3.2599434852600098, 3.276724100112915, 3.244929790496826, 3.2807130813598633, 3.248992919921875, 3.267956018447876]","[0, 1, 1, 0]"
260,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[3.3207547664642334, 3.3387739658355713, 3.305873155593872, 3.343657970428467, 3.311073064804077, 3.330207109451294]","[0, 1, 1, 0]"
261,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[3.330596923828125, 3.3317837715148926, 3.35294508934021, 3.3183271884918213]","[0, 0, 1, 0]"
262,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[3.228209972381592, 3.2451765537261963, 3.213822364807129, 3.2487878799438477, 3.2173290252685547, 3.2365198135375977]","[0, 1, 1, 0]"
263,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[3.2786970138549805, 3.296964645385742, 3.264341115951538, 3.301218271255493, 3.268967390060425, 3.2882564067840576]","[0, 1, 1, 0]"
