iteration,action list,network estimate list,action chosen
109,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[-1.5517454147338867, -1.5395143032073975, -1.5390108823776245, -1.5451676845550537, -1.544461727142334, -1.5322537422180176]","[0, 0, 1, 1]"
110,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-1.6532474756240845, -1.6573840379714966, -1.6471871137619019, -1.645967721939087]","[0, 0, 0, 1]"
111,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-1.7231230735778809, -1.7284150123596191, -1.7160160541534424, -1.717017650604248]","[0, 0, 1, 0]"
112,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[-1.817945957183838, -1.805893063545227, -1.8032382726669312, -1.810816764831543, -1.8080910444259644, -1.7958000898361206]","[0, 0, 1, 1]"
113,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-1.9209940433502197, -1.9253873825073242, -1.9140069484710693, -1.9114997386932373]","[0, 0, 0, 1]"
114,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-1.9900364875793457, -1.9944449663162231, -1.9810445308685303, -1.9807440042495728]","[0, 0, 0, 1]"
115,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[-2.085385322570801, -2.0741641521453857, -2.069309949874878, -2.0758607387542725, -2.0727641582489014, -2.0595672130584717]","[0, 0, 1, 1]"
116,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-2.185352325439453, -2.186673164367676, -2.1758627891540527, -2.171048641204834]","[0, 0, 0, 1]"
117,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-2.2520384788513184, -2.2537083625793457, -2.2418575286865234, -2.2389731407165527]","[0, 0, 0, 1]"
118,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[-2.345055103302002, -2.3339390754699707, -2.327845335006714, -2.334789276123047, -2.3289847373962402, -2.317248821258545]","[0, 0, 1, 1]"
119,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-2.446009874343872, -2.4463181495666504, -2.43597674369812, -2.429295539855957]","[0, 0, 0, 1]"
120,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-2.513334274291992, -2.5146100521087646, -2.5035829544067383, -2.4984183311462402]","[0, 0, 0, 1]"
121,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[-2.604706048965454, -2.594330072402954, -2.5875282287597656, -2.594949245452881, -2.5877811908721924, -2.5772459506988525]","[0, 0, 1, 1]"
122,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-2.710113286972046, -2.7104735374450684, -2.700566053390503, -2.6932339668273926]","[0, 0, 0, 1]"
123,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-2.7745914459228516, -2.7738733291625977, -2.763986825942993, -2.7574706077575684]","[0, 0, 0, 1]"
124,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[-2.864391803741455, -2.8550589084625244, -2.8473639488220215, -2.8541173934936523, -2.8468592166900635, -2.836763858795166]","[0, 0, 1, 1]"
125,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-2.9750938415527344, -2.9732308387756348, -2.9642934799194336, -2.956533432006836]","[0, 0, 0, 1]"
126,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-3.035996437072754, -3.0350940227508545, -3.02546763420105, -3.0187106132507324]","[0, 0, 0, 1]"
127,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[-3.1264469623565674, -3.1174569129943848, -3.110121250152588, -3.115565061569214, -3.1089107990264893, -3.098965883255005]","[0, 0, 1, 1]"
128,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-3.2430665493011475, -3.2410457134246826, -3.2318451404571533, -3.224121570587158]","[0, 0, 0, 1]"
129,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-3.29689884185791, -3.295877456665039, -3.2849910259246826, -3.2778961658477783]","[0, 0, 0, 1]"
130,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[-3.3974270820617676, -3.3846497535705566, -3.377270460128784, -3.384726047515869, -3.3765921592712402, -3.363997459411621]","[0, 0, 1, 1]"
131,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-3.514901876449585, -3.513594150543213, -3.5009372234344482, -3.4918789863586426]","[0, 0, 0, 1]"
132,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-3.5674333572387695, -3.5667831897735596, -3.5533111095428467, -3.5453615188598633]","[0, 0, 0, 1]"
133,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[-3.6742966175079346, -3.6605560779571533, -3.6525189876556396, -3.6601831912994385, -3.651587963104248, -3.6381092071533203]","[0, 0, 1, 1]"
134,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-3.7945404052734375, -3.791355609893799, -3.7780649662017822, -3.77165150642395]","[0, 0, 0, 1]"
135,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-3.8473169803619385, -3.8440587520599365, -3.8306620121002197, -3.825824499130249]","[0, 0, 0, 1]"
136,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[-3.9578094482421875, -3.9438960552215576, -3.9374661445617676, -3.940788984298706, -3.935760259628296, -3.9218990802764893]","[0, 0, 1, 1]"
137,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-4.076021671295166, -4.072154521942139, -4.0586442947387695, -4.053089618682861]","[0, 0, 0, 1]"
138,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-4.126463413238525, -4.124321460723877, -4.108971118927002, -4.105303764343262]","[0, 0, 0, 1]"
139,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[-4.240377426147461, -4.224313259124756, -4.2200117111206055, -4.222234725952148, -4.217129707336426, -4.202809810638428]","[0, 0, 1, 1]"
140,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-4.358780384063721, -4.358158111572266, -4.340441703796387, -4.337331295013428]","[0, 0, 0, 1]"
141,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-4.403500080108643, -4.4032301902771, -4.385568618774414, -4.382334232330322]","[0, 0, 0, 1]"
142,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[-4.5219502449035645, -4.5034379959106445, -4.500329494476318, -4.502293109893799, -4.499590873718262, -4.481355667114258]","[0, 0, 1, 1]"
143,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-4.640949249267578, -4.640157222747803, -4.622276782989502, -4.618817329406738]","[0, 0, 0, 1]"
144,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-4.6836137771606445, -4.682760238647461, -4.665002346038818, -4.661684036254883]","[0, 0, 0, 1]"
145,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[-4.802289962768555, -4.783655643463135, -4.780226230621338, -4.781741142272949, -4.77899694442749, -4.760505676269531]","[0, 0, 1, 1]"
146,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-4.920539379119873, -4.919921398162842, -4.901645183563232, -4.89807653427124]","[0, 0, 0, 1]"
147,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-4.9616827964782715, -4.959521293640137, -4.941858768463135, -4.938410758972168]","[0, 0, 0, 1]"
148,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[-5.082119941711426, -5.063955783843994, -5.060117244720459, -5.060641288757324, -5.057422161102295, -5.039631366729736]","[0, 0, 1, 1]"
149,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-5.2029314041137695, -5.200399398803711, -5.183032989501953, -5.178760051727295]","[0, 0, 0, 1]"
150,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-5.241758346557617, -5.239504814147949, -5.221399307250977, -5.217993259429932]","[0, 0, 0, 1]"
151,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[-5.3625922203063965, -5.344336986541748, -5.340341091156006, -5.340251445770264, -5.337071418762207, -5.319185733795166]","[0, 0, 1, 1]"
152,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-5.486371994018555, -5.48340368270874, -5.465583801269531, -5.461180686950684]","[0, 0, 0, 1]"
153,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-5.527442932128906, -5.524807929992676, -5.5040459632873535, -5.5021162033081055]","[0, 0, 0, 1]"
154,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[-5.652592182159424, -5.631953239440918, -5.6291823387146, -5.627131462097168, -5.625523567199707, -5.60498571395874]","[0, 0, 1, 1]"
155,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-5.775130748748779, -5.771713733673096, -5.751694202423096, -5.748335838317871]","[0, 0, 0, 1]"
156,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-5.815266132354736, -5.812221527099609, -5.791026592254639, -5.789051055908203]","[0, 0, 0, 1]"
157,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[-5.944226264953613, -5.922647476196289, -5.919631481170654, -5.917586326599121, -5.915202617645264, -5.893505096435547]","[0, 0, 1, 1]"
158,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-6.067458629608154, -6.063639163970947, -6.042900562286377, -6.038784503936768]","[0, 0, 0, 1]"
159,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-6.107136249542236, -6.1036906242370605, -6.081263542175293, -6.0790581703186035]","[0, 0, 0, 1]"
160,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[-6.234249114990234, -6.211298942565918, -6.211812973022461, -6.204740524291992, -6.206082344055176, -6.183000564575195]","[0, 0, 1, 1]"
161,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-6.364224433898926, -6.35917854309082, -6.337116718292236, -6.335317611694336]","[0, 0, 0, 1]"
162,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-6.402419090270996, -6.3958635330200195, -6.371866703033447, -6.373743057250977]","[0, 0, 1, 0]"
163,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[-6.527701377868652, -6.504843711853027, -6.503955841064453, -6.497040271759033, -6.498023986816406, -6.4748382568359375]","[0, 0, 1, 1]"
164,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-6.659365177154541, -6.652633190155029, -6.630528450012207, -6.629175662994385]","[0, 0, 0, 1]"
165,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-6.6931257247924805, -6.685953617095947, -6.661999225616455, -6.663107395172119]","[0, 0, 1, 0]"
166,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[-6.8184661865234375, -6.79511833190918, -6.794142723083496, -6.787264823913574, -6.787081241607666, -6.7642292976379395]","[0, 0, 1, 1]"
167,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-6.94711446762085, -6.9398064613342285, -6.91778564453125, -6.916075229644775]","[0, 0, 0, 1]"
168,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-6.976716995239258, -6.96898078918457, -6.945317268371582, -6.946202278137207]","[0, 0, 1, 0]"
169,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[-7.1001129150390625, -7.076397895812988, -7.075597763061523, -7.068321228027344, -7.068384647369385, -7.04483699798584]","[0, 0, 1, 1]"
170,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-7.227713584899902, -7.220167636871338, -7.198909282684326, -7.196219444274902]","[0, 0, 0, 1]"
171,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-7.254858493804932, -7.246414661407471, -7.223959445953369, -7.223726272583008]","[0, 0, 0, 1]"
172,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[-7.378955841064453, -7.3548784255981445, -7.35374116897583, -7.347046852111816, -7.346756935119629, -7.3226728439331055]","[0, 0, 1, 1]"
173,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-7.508841037750244, -7.501581192016602, -7.47983980178833, -7.477048397064209]","[0, 0, 0, 1]"
174,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-7.532989025115967, -7.524250507354736, -7.501883029937744, -7.501058578491211]","[0, 0, 0, 1]"
175,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[-7.656383991241455, -7.633123397827148, -7.630826950073242, -7.625425815582275, -7.623667240142822, -7.600528240203857]","[0, 0, 1, 1]"
176,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[-7.753303527832031, -7.730751991271973, -7.729408264160156, -7.721317291259766, -7.71973180770874, -7.697208881378174]","[0, 0, 1, 1]"
177,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-7.885035514831543, -7.879281044006348, -7.85633659362793, -7.853126525878906]","[0, 0, 0, 1]"
178,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[-7.929314136505127, -7.905850887298584, -7.903404235839844, -7.898026466369629, -7.896113395690918, -7.872598648071289]","[0, 0, 1, 1]"
179,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-8.05942440032959, -8.05172348022461, -8.029807090759277, -8.02645206451416]","[0, 0, 0, 1]"
180,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-8.077662467956543, -8.068950653076172, -8.046342849731445, -8.044610977172852]","[0, 0, 0, 1]"
181,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[-8.201038360595703, -8.177348136901855, -8.17449951171875, -8.169050216674805, -8.166954040527344, -8.143254280090332]","[0, 0, 1, 1]"
182,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-8.331746101379395, -8.323911666870117, -8.301798820495605, -8.298245429992676]","[0, 0, 0, 1]"
183,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-8.352850914001465, -8.343870162963867, -8.321022987365723, -8.319034576416016]","[0, 0, 0, 1]"
184,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[-8.480008125305176, -8.45605182647705, -8.45288372039795, -8.447312355041504, -8.445008277893066, -8.421161651611328]","[0, 0, 1, 1]"
185,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-8.616065979003906, -8.607954025268555, -8.585567474365234, -8.58195686340332]","[0, 0, 0, 1]"
186,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-8.636713981628418, -8.62729549407959, -8.603928565979004, -8.602068901062012]","[0, 0, 0, 1]"
187,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[-8.765151977539062, -8.741081237792969, -8.737586975097656, -8.731834411621094, -8.729207038879395, -8.70529842376709]","[0, 0, 1, 1]"
188,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-8.903788566589355, -8.895241737365723, -8.872626304626465, -8.868996620178223]","[0, 0, 0, 1]"
189,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-8.923440933227539, -8.913594245910645, -8.889938354492188, -8.887918472290039]","[0, 0, 0, 1]"
190,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[-9.056384086608887, -9.032207489013672, -9.028363227844238, -9.022297859191895, -9.019455909729004, -8.995448112487793]","[0, 0, 1, 1]"
191,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-9.200138092041016, -9.191027641296387, -9.168246269226074, -9.164488792419434]","[0, 0, 0, 1]"
192,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-9.222119331359863, -9.21184253692627, -9.188103675842285, -9.185700416564941]","[0, 0, 0, 1]"
193,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[-9.35732650756836, -9.333069801330566, -9.328906059265137, -9.32243824005127, -9.319356918334961, -9.295243263244629]","[0, 0, 1, 1]"
194,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-9.50359058380127, -9.494140625, -9.471102714538574, -9.467171669006348]","[0, 0, 0, 1]"
195,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-9.525263786315918, -9.514620780944824, -9.490641593933105, -9.488018035888672]","[0, 0, 0, 1]"
196,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[-9.660167694091797, -9.635902404785156, -9.631122589111328, -9.624898910522461, -9.621337890625, -9.597217559814453]","[0, 0, 1, 1]"
197,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-9.806062698364258, -9.796102523803711, -9.7727632522583, -9.768607139587402]","[0, 0, 0, 1]"
198,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-9.823709487915039, -9.812803268432617, -9.788589477539062, -9.78581714630127]","[0, 0, 0, 1]"
199,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[-9.956073760986328, -9.93178653717041, -9.926643371582031, -9.920278549194336, -9.916561126708984, -9.892240524291992]","[0, 0, 1, 1]"
200,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-10.104765892028809, -10.094260215759277, -10.07060718536377, -10.0663423538208]","[0, 0, 0, 1]"
201,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-10.120829582214355, -10.109541893005371, -10.085134506225586, -10.082199096679688]","[0, 0, 0, 1]"
202,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[-10.253844261169434, -10.2295560836792, -10.224089622497559, -10.217329025268555, -10.213655471801758, -10.189127922058105]","[0, 0, 1, 1]"
203,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-10.401267051696777, -10.389413833618164, -10.365862846374512, -10.3620023727417]","[0, 0, 0, 1]"
204,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-10.416142463684082, -10.402165412902832, -10.378180503845215, -10.37720012664795]","[0, 0, 0, 1]"
205,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[-10.544352531433105, -10.52033805847168, -10.517099380493164, -10.505921363830566, -10.503934860229492, -10.479843139648438]","[0, 0, 1, 1]"
206,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-10.695036888122559, -10.681048393249512, -10.657245635986328, -10.655073165893555]","[0, 0, 0, 1]"
207,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-10.710030555725098, -10.694868087768555, -10.670957565307617, -10.670405387878418]","[0, 0, 0, 1]"
208,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[-10.838935852050781, -10.814732551574707, -10.811366081237793, -10.799395561218262, -10.797703742980957, -10.773346900939941]","[0, 0, 1, 1]"
209,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-10.989027976989746, -10.97464656829834, -10.950392723083496, -10.948172569274902]","[0, 0, 0, 1]"
210,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-10.998929023742676, -10.983291625976562, -10.959102630615234, -10.95860481262207]","[0, 0, 0, 1]"
211,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[-11.127540588378906, -11.10302448272705, -11.099512100219727, -11.087141036987305, -11.085423469543457, -11.060731887817383]","[0, 0, 1, 1]"
212,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-11.2829008102417, -11.26816463470459, -11.243494987487793, -11.241211891174316]","[0, 0, 0, 1]"
213,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-11.296671867370605, -11.280566215515137, -11.256004333496094, -11.255597114562988]","[0, 0, 0, 1]"
214,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[-11.42801284790039, -11.403194427490234, -11.399564743041992, -11.38672161102295, -11.384958267211914, -11.359996795654297]","[0, 0, 1, 1]"
215,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-11.584491729736328, -11.569438934326172, -11.544328689575195, -11.541929244995117]","[0, 0, 0, 1]"
216,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-11.596790313720703, -11.580241203308105, -11.555370330810547, -11.554991722106934]","[0, 0, 0, 1]"
217,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[-11.72861385345459, -11.703383445739746, -11.699780464172363, -11.686397552490234, -11.684624671936035, -11.659502029418945]","[0, 0, 1, 1]"
218,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-11.892352104187012, -11.876948356628418, -11.851465225219727, -11.84890079498291]","[0, 0, 0, 1]"
219,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-11.907191276550293, -11.890182495117188, -11.865017890930176, -11.864663124084473]","[0, 0, 0, 1]"
220,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[-12.043424606323242, -12.017884254455566, -12.014261245727539, -12.000307083129883, -11.998512268066406, -11.973228454589844]","[0, 0, 1, 1]"
221,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-12.21031665802002, -12.194519996643066, -12.168730735778809, -12.165984153747559]","[0, 0, 0, 1]"
222,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-12.223419189453125, -12.205906867980957, -12.18043327331543, -12.180089950561523]","[0, 0, 0, 1]"
223,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[-12.361396789550781, -12.335562705993652, -12.3319091796875, -12.317461013793945, -12.315540313720703, -12.290111541748047]","[0, 0, 1, 1]"
