iteration,action list,network estimate list,action chosen
36,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.18513710796833038, -0.18513710796833038]","[0, 0, 1, 0]"
37,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.18513710796833038, -0.18513710796833038, -0.18513710796833038, -0.18513710796833038]","[1, 0, 0, 0]"
38,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.18513710796833038, -0.18513710796833038, -0.18513710796833038]","[0, 1, 0, 0]"
39,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.18513710796833038, -0.18513710796833038]","[0, 0, 1, 0]"
40,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.18513710796833038, -0.18513710796833038, -0.18513710796833038, -0.18513710796833038]","[1, 0, 0, 0]"
41,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.18513710796833038, -0.18513710796833038, -0.18513710796833038]","[0, 1, 0, 0]"
42,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.18513710796833038, -0.18513710796833038]","[0, 0, 1, 0]"
43,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.18513710796833038, -0.18513710796833038, -0.18513710796833038, -0.18513710796833038]","[1, 0, 0, 0]"
44,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.18513710796833038, -0.18513710796833038, -0.18513710796833038]","[0, 1, 0, 0]"
45,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.18513710796833038, -0.18513710796833038]","[0, 0, 1, 0]"
46,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.18513710796833038, -0.18513710796833038, -0.18513710796833038, -0.18513710796833038]","[1, 0, 0, 0]"
47,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.18513710796833038, -0.18513710796833038, -0.18513710796833038]","[0, 1, 0, 0]"
48,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.18513710796833038, -0.18513710796833038]","[0, 0, 1, 0]"
49,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.18513710796833038, -0.18513710796833038, -0.18513710796833038, -0.18513710796833038]","[1, 0, 0, 0]"
50,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.18513710796833038, -0.18513710796833038, -0.18513710796833038]","[0, 1, 0, 0]"
51,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.1861371099948883, -0.1861371099948883]","[0, 0, 1, 0]"
52,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.18650372326374054, -0.18650372326374054, -0.18650372326374054, -0.18650372326374054]","[1, 0, 0, 0]"
53,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.18656592071056366, -0.18656592071056366, -0.18656592071056366]","[0, 1, 0, 0]"
54,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.18711325526237488, -0.18711325526237488]","[0, 0, 1, 0]"
55,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.18782207369804382, -0.18782207369804382, -0.18782207369804382, -0.18782207369804382]","[1, 0, 0, 0]"
56,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.18862038850784302, -0.18862038850784302, -0.18862038850784302]","[0, 1, 0, 0]"
57,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.18927216529846191, -0.18927216529846191]","[0, 0, 1, 0]"
58,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.18994341790676117, -0.18994341790676117, -0.18994341790676117, -0.18994341790676117]","[1, 0, 0, 0]"
59,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.1904970407485962, -0.1904970407485962, -0.1904970407485962]","[0, 1, 0, 0]"
60,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.1911621391773224, -0.1911621391773224]","[0, 0, 1, 0]"
61,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.1917206346988678, -0.1917206346988678, -0.1917206346988678, -0.1917206346988678]","[1, 0, 0, 0]"
62,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.19218672811985016, -0.19218672811985016, -0.19218672811985016]","[0, 1, 0, 0]"
63,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.19269269704818726, -0.19269269704818726]","[0, 0, 1, 0]"
64,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.19323301315307617, -0.19323301315307617, -0.19323301315307617, -0.19323301315307617]","[1, 0, 0, 0]"
65,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.1936870515346527, -0.1936870515346527, -0.1936870515346527]","[0, 1, 0, 0]"
66,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.19426441192626953, -0.19426441192626953]","[0, 0, 1, 0]"
67,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.19475509226322174, -0.19475509226322174, -0.19475509226322174, -0.19475509226322174]","[1, 0, 0, 0]"
68,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.195357084274292, -0.195357084274292, -0.195357084274292]","[0, 1, 0, 0]"
69,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.19597673416137695, -0.19597673416137695]","[0, 0, 1, 0]"
70,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.1966119110584259, -0.1966119110584259, -0.1966119110584259, -0.1966119110584259]","[1, 0, 0, 0]"
71,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.19715973734855652, -0.19715973734855652, -0.19715973734855652]","[0, 1, 0, 0]"
72,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.19780799746513367, -0.19780799746513367]","[0, 0, 1, 0]"
73,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.19853763282299042, -0.19853763282299042, -0.19853763282299042, -0.19853763282299042]","[1, 0, 0, 0]"
74,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.1993347555398941, -0.1993347555398941, -0.1993347555398941]","[0, 1, 0, 0]"
75,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.20018798112869263, -0.20018798112869263]","[0, 0, 1, 0]"
76,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.20093892514705658, -0.20093892514705658, -0.20093892514705658, -0.20093892514705658]","[1, 0, 0, 0]"
77,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.20159733295440674, -0.20159733295440674, -0.20159733295440674]","[0, 1, 0, 0]"
78,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.20233115553855896, -0.20233115553855896]","[0, 0, 1, 0]"
79,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.2030613124370575, -0.2030613124370575, -0.2030613124370575, -0.2030613124370575]","[1, 0, 0, 0]"
80,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.20378918945789337, -0.20378918945789337, -0.20378918945789337]","[0, 1, 0, 0]"
81,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.20451536774635315, -0.20451536774635315]","[0, 0, 1, 0]"
82,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.20523977279663086, -0.20523977279663086, -0.20523977279663086, -0.20523977279663086]","[1, 0, 0, 0]"
83,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.20587396621704102, -0.20587396621704102, -0.20587396621704102]","[0, 1, 0, 0]"
84,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.20659048855304718, -0.20659048855304718]","[0, 0, 1, 0]"
85,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.2072170078754425, -0.2072170078754425, -0.2072170078754425, -0.2072170078754425]","[1, 0, 0, 0]"
86,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.20776206254959106, -0.20776206254959106, -0.20776206254959106]","[0, 1, 0, 0]"
87,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.2083241194486618, -0.2083241194486618]","[0, 0, 1, 0]"
88,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.20890122652053833, -0.20890122652053833, -0.20890122652053833, -0.20890122652053833]","[1, 0, 0, 0]"
89,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.20949295163154602, -0.20949295163154602, -0.20949295163154602]","[0, 1, 0, 0]"
90,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.21009822189807892, -0.21009822189807892]","[0, 0, 1, 0]"
91,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.21062198281288147, -0.21062198281288147, -0.21062198281288147, -0.21062198281288147]","[1, 0, 0, 0]"
92,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.21124807000160217, -0.21124807000160217, -0.21124807000160217]","[0, 1, 0, 0]"
93,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.21188393235206604, -0.21188393235206604]","[0, 0, 1, 0]"
94,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.21260680258274078, -0.21260680258274078, -0.21260680258274078, -0.21260680258274078]","[1, 0, 0, 0]"
95,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.2133292406797409, -0.2133292406797409, -0.2133292406797409]","[0, 1, 0, 0]"
96,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.21412797272205353, -0.21412797272205353]","[0, 0, 1, 0]"
97,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.21491752564907074, -0.21491752564907074, -0.21491752564907074, -0.21491752564907074]","[1, 0, 0, 0]"
98,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.2156996876001358, -0.2156996876001358, -0.2156996876001358]","[0, 1, 0, 0]"
99,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.2163851410150528, -0.2163851410150528]","[0, 0, 1, 0]"
100,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.21707327663898468, -0.21707327663898468, -0.21707327663898468, -0.21707327663898468]","[1, 0, 0, 0]"
101,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.21784387528896332, -0.21784387528896332, -0.21784387528896332]","[0, 1, 0, 0]"
102,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.21868577599525452, -0.21868577599525452]","[0, 0, 1, 0]"
103,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.21958868205547333, -0.21958868205547333, -0.21958868205547333, -0.21958868205547333]","[1, 0, 0, 0]"
104,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.22038425505161285, -0.22038425505161285, -0.22038425505161285]","[0, 1, 0, 0]"
105,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.22124645113945007, -0.22124645113945007]","[0, 0, 1, 0]"
106,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.22209127247333527, -0.22209127247333527, -0.22209127247333527, -0.22209127247333527]","[1, 0, 0, 0]"
107,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.22283385694026947, -0.22283385694026947, -0.22283385694026947]","[0, 1, 0, 0]"
108,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.22357195615768433, -0.22357195615768433]","[0, 0, 1, 0]"
109,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.22438377141952515, -0.22438377141952515, -0.22438377141952515, -0.22438377141952515]","[1, 0, 0, 0]"
110,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.22526031732559204, -0.22526031732559204, -0.22526031732559204]","[0, 1, 0, 0]"
111,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.22603163123130798, -0.22603163123130798]","[0, 0, 1, 0]"
112,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.2267063707113266, -0.2267063707113266, -0.2267063707113266, -0.2267063707113266]","[1, 0, 0, 0]"
113,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.22746191918849945, -0.22746191918849945, -0.22746191918849945]","[0, 1, 0, 0]"
114,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.22812315821647644, -0.22812315821647644]","[0, 0, 1, 0]"
115,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.22878603637218475, -0.22878603637218475, -0.22878603637218475, -0.22878603637218475]","[1, 0, 0, 0]"
116,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.2295314371585846, -0.2295314371585846, -0.2295314371585846]","[0, 1, 0, 0]"
117,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.230270653963089, -0.230270653963089]","[0, 0, 1, 0]"
118,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.2309158593416214, -0.2309158593416214, -0.2309158593416214, -0.2309158593416214]","[1, 0, 0, 0]"
119,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.2316458821296692, -0.2316458821296692, -0.2316458821296692]","[0, 1, 0, 0]"
120,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.23245014250278473, -0.23245014250278473]","[0, 0, 1, 0]"
121,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.2332410216331482, -0.2332410216331482, -0.2332410216331482, -0.2332410216331482]","[1, 0, 0, 0]"
122,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.23393389582633972, -0.23393389582633972, -0.23393389582633972]","[0, 1, 0, 0]"
123,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.23470546305179596, -0.23470546305179596]","[0, 0, 1, 0]"
124,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.23546673357486725, -0.23546673357486725, -0.23546673357486725, -0.23546673357486725]","[1, 0, 0, 0]"
125,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.23629869520664215, -0.23629869520664215, -0.23629869520664215]","[0, 1, 0, 0]"
126,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.23702874779701233, -0.23702874779701233]","[0, 0, 1, 0]"
127,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.23783200979232788, -0.23783200979232788, -0.23783200979232788, -0.23783200979232788]","[1, 0, 0, 0]"
128,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.2385360151529312, -0.2385360151529312, -0.2385360151529312]","[0, 1, 0, 0]"
129,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.23923669755458832, -0.23923669755458832]","[0, 0, 1, 0]"
130,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.24001415073871613, -0.24001415073871613, -0.24001415073871613, -0.24001415073871613]","[1, 0, 0, 0]"
131,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.2406945824623108, -0.2406945824623108, -0.2406945824623108]","[0, 1, 0, 0]"
132,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.2412869781255722, -0.2412869781255722]","[0, 0, 1, 0]"
133,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.24188639223575592, -0.24188639223575592, -0.24188639223575592, -0.24188639223575592]","[1, 0, 0, 0]"
134,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.24257539212703705, -0.24257539212703705, -0.24257539212703705]","[0, 1, 0, 0]"
135,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.2433432638645172, -0.2433432638645172]","[0, 0, 1, 0]"
136,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.2440139800310135, -0.2440139800310135, -0.2440139800310135, -0.2440139800310135]","[1, 0, 0, 0]"
137,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.24476531147956848, -0.24476531147956848, -0.24476531147956848]","[0, 1, 0, 0]"
138,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.2454218715429306, -0.2454218715429306]","[0, 0, 1, 0]"
139,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.24607844650745392, -0.24607844650745392, -0.24607844650745392, -0.24607844650745392]","[1, 0, 0, 0]"
140,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.24664895236492157, -0.24664895236492157, -0.24664895236492157]","[0, 1, 0, 0]"
141,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.24731191992759705, -0.24731191992759705]","[0, 0, 1, 0]"
142,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.24797426164150238, -0.24797426164150238, -0.24797426164150238, -0.24797426164150238]","[1, 0, 0, 0]"
143,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.24863700568675995, -0.24863700568675995, -0.24863700568675995]","[0, 1, 0, 0]"
144,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.24938233196735382, -0.24938233196735382]","[0, 0, 1, 0]"
145,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.2500322163105011, -0.2500322163105011, -0.2500322163105011, -0.2500322163105011]","[1, 0, 0, 0]"
146,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.2507658302783966, -0.2507658302783966, -0.2507658302783966]","[0, 1, 0, 0]"
147,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.2515733242034912, -0.2515733242034912]","[0, 0, 1, 0]"
148,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.252365380525589, -0.252365380525589, -0.252365380525589, -0.252365380525589]","[1, 0, 0, 0]"
149,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.2532246708869934, -0.2532246708869934, -0.2532246708869934]","[0, 1, 0, 0]"
150,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.25406399369239807, -0.25406399369239807]","[0, 0, 1, 0]"
151,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.2549644708633423, -0.2549644708633423, -0.2549644708633423, -0.2549644708633423]","[1, 0, 0, 0]"
152,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.2557556629180908, -0.2557556629180908, -0.2557556629180908]","[0, 1, 0, 0]"
153,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.25661367177963257, -0.25661367177963257]","[0, 0, 1, 0]"
154,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.2573655843734741, -0.2573655843734741, -0.2573655843734741, -0.2573655843734741]","[1, 0, 0, 0]"
155,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.2580222487449646, -0.2580222487449646, -0.2580222487449646]","[0, 1, 0, 0]"
156,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.25867876410484314, -0.25867876410484314]","[0, 0, 1, 0]"
157,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.259334534406662, -0.259334534406662, -0.259334534406662, -0.259334534406662]","[1, 0, 0, 0]"
158,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.2599905729293823, -0.2599905729293823, -0.2599905729293823]","[0, 1, 0, 0]"
159,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.2606469988822937, -0.2606469988822937]","[0, 0, 1, 0]"
160,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.2612159550189972, -0.2612159550189972, -0.2612159550189972, -0.2612159550189972]","[1, 0, 0, 0]"
161,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.26187819242477417, -0.26187819242477417, -0.26187819242477417]","[0, 1, 0, 0]"
162,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.26245322823524475, -0.26245322823524475]","[0, 0, 1, 0]"
163,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.2629484534263611, -0.2629484534263611, -0.2629484534263611, -0.2629484534263611]","[1, 0, 0, 0]"
164,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.26346030831336975, -0.26346030831336975, -0.26346030831336975]","[0, 1, 0, 0]"
165,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.2640722990036011, -0.2640722990036011]","[0, 0, 1, 0]"
166,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.2647722661495209, -0.2647722661495209, -0.2647722661495209, -0.2647722661495209]","[1, 0, 0, 0]"
167,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.26546818017959595, -0.26546818017959595, -0.26546818017959595]","[0, 1, 0, 0]"
168,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.26616060733795166, -0.26616060733795166]","[0, 0, 1, 0]"
169,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.266761839389801, -0.266761839389801, -0.266761839389801, -0.266761839389801]","[1, 0, 0, 0]"
170,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.26736921072006226, -0.26736921072006226, -0.26736921072006226]","[0, 1, 0, 0]"
171,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.2678941786289215, -0.2678941786289215]","[0, 0, 1, 0]"
172,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.2683437466621399, -0.2683437466621399, -0.2683437466621399, -0.2683437466621399]","[1, 0, 0, 0]"
173,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.26890137791633606, -0.26890137791633606, -0.26890137791633606]","[0, 1, 0, 0]"
174,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.2693812847137451, -0.2693812847137451]","[0, 0, 1, 0]"
175,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.26979002356529236, -0.26979002356529236, -0.26979002356529236, -0.26979002356529236]","[1, 0, 0, 0]"
176,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.27031147480010986, -0.27031147480010986, -0.27031147480010986]","[0, 1, 0, 0]"
177,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.27075859904289246, -0.27075859904289246]","[0, 0, 1, 0]"
178,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.271313339471817, -0.271313339471817, -0.271313339471817, -0.271313339471817]","[1, 0, 0, 0]"
179,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.2717905640602112, -0.2717905640602112, -0.2717905640602112]","[0, 1, 0, 0]"
180,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.2722865045070648, -0.2722865045070648]","[0, 0, 1, 0]"
181,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.272798627614975, -0.272798627614975, -0.272798627614975, -0.272798627614975]","[1, 0, 0, 0]"
182,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.27323710918426514, -0.27323710918426514, -0.27323710918426514]","[0, 1, 0, 0]"
183,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.27378594875335693, -0.27378594875335693]","[0, 0, 1, 0]"
184,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.2744319438934326, -0.2744319438934326, -0.2744319438934326, -0.2744319438934326]","[1, 0, 0, 0]"
185,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.274991512298584, -0.274991512298584, -0.274991512298584]","[0, 1, 0, 0]"
186,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.27556169033050537, -0.27556169033050537]","[0, 0, 1, 0]"
187,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.2762269079685211, -0.2762269079685211, -0.2762269079685211, -0.2762269079685211]","[1, 0, 0, 0]"
188,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.27689215540885925, -0.27689215540885925, -0.27689215540885925]","[0, 1, 0, 0]"
189,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.2775575518608093, -0.2775575518608093]","[0, 0, 1, 0]"
190,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.2782224118709564, -0.2782224118709564, -0.2782224118709564, -0.2782224118709564]","[1, 0, 0, 0]"
191,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.27879875898361206, -0.27879875898361206, -0.27879875898361206]","[0, 1, 0, 0]"
192,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.27938443422317505, -0.27938443422317505]","[0, 0, 1, 0]"
193,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.2800646424293518, -0.2800646424293518, -0.2800646424293518, -0.2800646424293518]","[1, 0, 0, 0]"
194,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.2807437777519226, -0.2807437777519226, -0.2807437777519226]","[0, 1, 0, 0]"
