iteration,action list,network estimate list,action chosen
352,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.9104156494140625, -0.9104156494140625, -0.9104156494140625, -0.9104156494140625]","[1, 0, 0, 0]"
353,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.911420464515686, -0.911420464515686, -0.911420464515686]","[0, 1, 0, 0]"
354,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.9124237895011902, -0.9124237895011902]","[0, 0, 1, 0]"
355,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.9134236574172974, -0.9134236574172974, -0.9134236574172974, -0.9134236574172974]","[1, 0, 0, 0]"
356,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.9144306182861328, -0.9144306182861328, -0.9144306182861328]","[0, 1, 0, 0]"
357,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.9154279232025146, -0.9154279232025146]","[0, 0, 1, 0]"
358,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.9164330959320068, -0.9164330959320068, -0.9164330959320068, -0.9164330959320068]","[1, 0, 0, 0]"
359,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.917447566986084, -0.917447566986084, -0.917447566986084]","[0, 1, 0, 0]"
360,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.9184647798538208, -0.9184647798538208]","[0, 0, 1, 0]"
361,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.9194904565811157, -0.9194904565811157, -0.9194904565811157, -0.9194904565811157]","[1, 0, 0, 0]"
362,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.920531153678894, -0.920531153678894, -0.920531153678894]","[0, 1, 0, 0]"
363,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.9215719699859619, -0.9215719699859619]","[0, 0, 1, 0]"
364,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.9225972294807434, -0.9225972294807434, -0.9225972294807434, -0.9225972294807434]","[1, 0, 0, 0]"
365,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.923618733882904, -0.923618733882904, -0.923618733882904]","[0, 1, 0, 0]"
366,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.9246475100517273, -0.9246475100517273]","[0, 0, 1, 0]"
367,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.9256701469421387, -0.9256701469421387, -0.9256701469421387, -0.9256701469421387]","[1, 0, 0, 0]"
368,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.9267079830169678, -0.9267079830169678, -0.9267079830169678]","[0, 1, 0, 0]"
369,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.9277380108833313, -0.9277380108833313]","[0, 0, 1, 0]"
370,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.9287535548210144, -0.9287535548210144, -0.9287535548210144, -0.9287535548210144]","[1, 0, 0, 0]"
371,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.9297690391540527, -0.9297690391540527, -0.9297690391540527]","[0, 1, 0, 0]"
372,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.9307682514190674, -0.9307682514190674]","[0, 0, 1, 0]"
373,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.931753396987915, -0.931753396987915, -0.931753396987915, -0.931753396987915]","[1, 0, 0, 0]"
374,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.9327523112297058, -0.9327523112297058, -0.9327523112297058]","[0, 1, 0, 0]"
375,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.9337634444236755, -0.9337634444236755]","[0, 0, 1, 0]"
376,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.9347618818283081, -0.9347618818283081, -0.9347618818283081, -0.9347618818283081]","[1, 0, 0, 0]"
377,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.9357592463493347, -0.9357592463493347, -0.9357592463493347]","[0, 1, 0, 0]"
378,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.9367823004722595, -0.9367823004722595]","[0, 0, 1, 0]"
379,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.937802255153656, -0.937802255153656, -0.937802255153656, -0.937802255153656]","[1, 0, 0, 0]"
380,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.9388428330421448, -0.9388428330421448, -0.9388428330421448]","[0, 1, 0, 0]"
381,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.9398725032806396, -0.9398725032806396]","[0, 0, 1, 0]"
382,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.940890371799469, -0.940890371799469, -0.940890371799469, -0.940890371799469]","[1, 0, 0, 0]"
383,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.941891610622406, -0.941891610622406, -0.941891610622406]","[0, 1, 0, 0]"
384,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.9428912997245789, -0.9428912997245789]","[0, 0, 1, 0]"
385,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.9438955187797546, -0.9438955187797546, -0.9438955187797546, -0.9438955187797546]","[1, 0, 0, 0]"
386,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.9448817372322083, -0.9448817372322083, -0.9448817372322083]","[0, 1, 0, 0]"
387,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.9458624124526978, -0.9458624124526978]","[0, 0, 1, 0]"
388,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.9468468427658081, -0.9468468427658081, -0.9468468427658081, -0.9468468427658081]","[1, 0, 0, 0]"
389,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.9478315114974976, -0.9478315114974976, -0.9478315114974976]","[0, 1, 0, 0]"
390,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.9488136768341064, -0.9488136768341064]","[0, 0, 1, 0]"
391,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.9497941136360168, -0.9497941136360168, -0.9497941136360168, -0.9497941136360168]","[1, 0, 0, 0]"
392,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.9507697820663452, -0.9507697820663452, -0.9507697820663452]","[0, 1, 0, 0]"
393,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.9517465829849243, -0.9517465829849243]","[0, 0, 1, 0]"
394,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.9527302980422974, -0.9527302980422974, -0.9527302980422974, -0.9527302980422974]","[1, 0, 0, 0]"
395,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.9537224173545837, -0.9537224173545837, -0.9537224173545837]","[0, 1, 0, 0]"
396,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.9547220468521118, -0.9547220468521118]","[0, 0, 1, 0]"
397,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.9557100534439087, -0.9557100534439087, -0.9557100534439087, -0.9557100534439087]","[1, 0, 0, 0]"
398,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.9566871523857117, -0.9566871523857117, -0.9566871523857117]","[0, 1, 0, 0]"
399,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.9576705694198608, -0.9576705694198608]","[0, 0, 1, 0]"
400,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.9586547017097473, -0.9586547017097473, -0.9586547017097473, -0.9586547017097473]","[1, 0, 0, 0]"
401,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.9596417546272278, -0.9596417546272278, -0.9596417546272278]","[0, 1, 0, 0]"
402,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.9606266021728516, -0.9606266021728516]","[0, 0, 1, 0]"
403,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.961622953414917, -0.961622953414917, -0.961622953414917, -0.961622953414917]","[1, 0, 0, 0]"
404,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.962624192237854, -0.962624192237854, -0.962624192237854]","[0, 1, 0, 0]"
405,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.9636270999908447, -0.9636270999908447]","[0, 0, 1, 0]"
406,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.9646340608596802, -0.9646340608596802, -0.9646340608596802, -0.9646340608596802]","[1, 0, 0, 0]"
407,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.9656528234481812, -0.9656528234481812, -0.9656528234481812]","[0, 1, 0, 0]"
408,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.9666796326637268, -0.9666796326637268]","[0, 0, 1, 0]"
409,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.9677133560180664, -0.9677133560180664, -0.9677133560180664, -0.9677133560180664]","[1, 0, 0, 0]"
410,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.9687345623970032, -0.9687345623970032, -0.9687345623970032]","[0, 1, 0, 0]"
411,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.9697578549385071, -0.9697578549385071]","[0, 0, 1, 0]"
412,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.9707750082015991, -0.9707750082015991, -0.9707750082015991, -0.9707750082015991]","[1, 0, 0, 0]"
413,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.9717841148376465, -0.9717841148376465, -0.9717841148376465]","[0, 1, 0, 0]"
414,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.9727939963340759, -0.9727939963340759]","[0, 0, 1, 0]"
415,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.973801851272583, -0.973801851272583, -0.973801851272583, -0.973801851272583]","[1, 0, 0, 0]"
416,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.9748133420944214, -0.9748133420944214, -0.9748133420944214]","[0, 1, 0, 0]"
417,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.9758253693580627, -0.9758253693580627]","[0, 0, 1, 0]"
418,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.9768214821815491, -0.9768214821815491, -0.9768214821815491, -0.9768214821815491]","[1, 0, 0, 0]"
419,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.9778303503990173, -0.9778303503990173, -0.9778303503990173]","[0, 1, 0, 0]"
420,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.9788453578948975, -0.9788453578948975]","[0, 0, 1, 0]"
421,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.9798578023910522, -0.9798578023910522, -0.9798578023910522, -0.9798578023910522]","[1, 0, 0, 0]"
422,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.9808785319328308, -0.9808785319328308, -0.9808785319328308]","[0, 1, 0, 0]"
423,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.9818906784057617, -0.9818906784057617]","[0, 0, 1, 0]"
424,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.9828978180885315, -0.9828978180885315, -0.9828978180885315, -0.9828978180885315]","[1, 0, 0, 0]"
425,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.9839164018630981, -0.9839164018630981, -0.9839164018630981]","[0, 1, 0, 0]"
426,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.9849346876144409, -0.9849346876144409]","[0, 0, 1, 0]"
427,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.9859201908111572, -0.9859201908111572, -0.9859201908111572, -0.9859201908111572]","[1, 0, 0, 0]"
428,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.9869326949119568, -0.9869326949119568, -0.9869326949119568]","[0, 1, 0, 0]"
429,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.9879345297813416, -0.9879345297813416]","[0, 0, 1, 0]"
430,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.988926887512207, -0.988926887512207, -0.988926887512207, -0.988926887512207]","[1, 0, 0, 0]"
431,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.9899323582649231, -0.9899323582649231, -0.9899323582649231]","[0, 1, 0, 0]"
432,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.9909359812736511, -0.9909359812736511]","[0, 0, 1, 0]"
433,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.9919541478157043, -0.9919541478157043, -0.9919541478157043, -0.9919541478157043]","[1, 0, 0, 0]"
434,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.9929720163345337, -0.9929720163345337, -0.9929720163345337]","[0, 1, 0, 0]"
435,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.9939894080162048, -0.9939894080162048]","[0, 0, 1, 0]"
436,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.9950118064880371, -0.9950118064880371, -0.9950118064880371, -0.9950118064880371]","[1, 0, 0, 0]"
437,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.9960280060768127, -0.9960280060768127, -0.9960280060768127]","[0, 1, 0, 0]"
438,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.997052013874054, -0.997052013874054]","[0, 0, 1, 0]"
439,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.9980883002281189, -0.9980883002281189, -0.9980883002281189, -0.9980883002281189]","[1, 0, 0, 0]"
440,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.9991141557693481, -0.9991141557693481, -0.9991141557693481]","[0, 1, 0, 0]"
441,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-1.000154733657837, -1.000154733657837]","[0, 0, 1, 0]"
442,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-1.0011682510375977, -1.0011682510375977, -1.0011682510375977, -1.0011682510375977]","[1, 0, 0, 0]"
443,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-1.0021896362304688, -1.0021896362304688, -1.0021896362304688]","[0, 1, 0, 0]"
444,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-1.003218173980713, -1.003218173980713]","[0, 0, 1, 0]"
445,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-1.0042344331741333, -1.0042344331741333, -1.0042344331741333, -1.0042344331741333]","[1, 0, 0, 0]"
446,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-1.0052368640899658, -1.0052368640899658, -1.0052368640899658]","[0, 1, 0, 0]"
447,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-1.0062323808670044, -1.0062323808670044]","[0, 0, 1, 0]"
448,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-1.0072402954101562, -1.0072402954101562, -1.0072402954101562, -1.0072402954101562]","[1, 0, 0, 0]"
449,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-1.0082513093948364, -1.0082513093948364, -1.0082513093948364]","[0, 1, 0, 0]"
450,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-1.0092626810073853, -1.0092626810073853]","[0, 0, 1, 0]"
451,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-1.0102792978286743, -1.0102792978286743, -1.0102792978286743, -1.0102792978286743]","[1, 0, 0, 0]"
452,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-1.0112954378128052, -1.0112954378128052, -1.0112954378128052]","[0, 1, 0, 0]"
453,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-1.012303113937378, -1.012303113937378]","[0, 0, 1, 0]"
454,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-1.013313889503479, -1.013313889503479, -1.013313889503479, -1.013313889503479]","[1, 0, 0, 0]"
455,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-1.0143300294876099, -1.0143300294876099, -1.0143300294876099]","[0, 1, 0, 0]"
456,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-1.0153590440750122, -1.0153590440750122]","[0, 0, 1, 0]"
457,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-1.0163592100143433, -1.0163592100143433, -1.0163592100143433, -1.0163592100143433]","[1, 0, 0, 0]"
458,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-1.0173550844192505, -1.0173550844192505, -1.0173550844192505]","[0, 1, 0, 0]"
459,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-1.0183686017990112, -1.0183686017990112]","[0, 0, 1, 0]"
460,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-1.0193846225738525, -1.0193846225738525, -1.0193846225738525, -1.0193846225738525]","[1, 0, 0, 0]"
461,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-1.020408272743225, -1.020408272743225, -1.020408272743225]","[0, 1, 0, 0]"
462,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-1.0214252471923828, -1.0214252471923828]","[0, 0, 1, 0]"
463,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-1.0224549770355225, -1.0224549770355225, -1.0224549770355225, -1.0224549770355225]","[1, 0, 0, 0]"
464,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-1.0234827995300293, -1.0234827995300293, -1.0234827995300293]","[0, 1, 0, 0]"
465,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-1.0245088338851929, -1.0245088338851929]","[0, 0, 1, 0]"
466,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-1.0255331993103027, -1.0255331993103027, -1.0255331993103027, -1.0255331993103027]","[1, 0, 0, 0]"
467,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-1.0265588760375977, -1.0265588760375977, -1.0265588760375977]","[0, 1, 0, 0]"
468,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-1.027604341506958, -1.027604341506958]","[0, 0, 1, 0]"
469,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-1.0286355018615723, -1.0286355018615723, -1.0286355018615723, -1.0286355018615723]","[1, 0, 0, 0]"
470,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-1.029664397239685, -1.029664397239685, -1.029664397239685]","[0, 1, 0, 0]"
471,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-1.030672550201416, -1.030672550201416]","[0, 0, 1, 0]"
472,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-1.031672716140747, -1.031672716140747, -1.031672716140747, -1.031672716140747]","[1, 0, 0, 0]"
473,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-1.0326683521270752, -1.0326683521270752, -1.0326683521270752]","[0, 1, 0, 0]"
474,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-1.0336841344833374, -1.0336841344833374]","[0, 0, 1, 0]"
475,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-1.0346883535385132, -1.0346883535385132, -1.0346883535385132, -1.0346883535385132]","[1, 0, 0, 0]"
476,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-1.0356662273406982, -1.0356662273406982, -1.0356662273406982]","[0, 1, 0, 0]"
477,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-1.0366392135620117, -1.0366392135620117]","[0, 0, 1, 0]"
478,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-1.0376105308532715, -1.0376105308532715, -1.0376105308532715, -1.0376105308532715]","[1, 0, 0, 0]"
479,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-1.0385748147964478, -1.0385748147964478, -1.0385748147964478]","[0, 1, 0, 0]"
480,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-1.0395302772521973, -1.0395302772521973]","[0, 0, 1, 0]"
481,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-1.040499210357666, -1.040499210357666, -1.040499210357666, -1.040499210357666]","[1, 0, 0, 0]"
482,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-1.0414963960647583, -1.0414963960647583, -1.0414963960647583]","[0, 1, 0, 0]"
483,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-1.042492151260376, -1.042492151260376]","[0, 0, 1, 0]"
484,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-1.043510913848877, -1.043510913848877, -1.043510913848877, -1.043510913848877]","[1, 0, 0, 0]"
485,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-1.0445070266723633, -1.0445070266723633, -1.0445070266723633]","[0, 1, 0, 0]"
486,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-1.0455125570297241, -1.0455125570297241]","[0, 0, 1, 0]"
487,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-1.0465209484100342, -1.0465209484100342, -1.0465209484100342, -1.0465209484100342]","[1, 0, 0, 0]"
488,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-1.0475294589996338, -1.0475294589996338, -1.0475294589996338]","[0, 1, 0, 0]"
489,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-1.0485540628433228, -1.0485540628433228]","[0, 0, 1, 0]"
490,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-1.0495716333389282, -1.0495716333389282, -1.0495716333389282, -1.0495716333389282]","[1, 0, 0, 0]"
491,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-1.0506150722503662, -1.0506150722503662, -1.0506150722503662]","[0, 1, 0, 0]"
492,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-1.0516574382781982, -1.0516574382781982]","[0, 0, 1, 0]"
493,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-1.0526989698410034, -1.0526989698410034, -1.0526989698410034, -1.0526989698410034]","[1, 0, 0, 0]"
494,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-1.0537316799163818, -1.0537316799163818, -1.0537316799163818]","[0, 1, 0, 0]"
495,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-1.0547349452972412, -1.0547349452972412]","[0, 0, 1, 0]"
496,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-1.055754542350769, -1.055754542350769, -1.055754542350769, -1.055754542350769]","[1, 0, 0, 0]"
497,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-1.0567702054977417, -1.0567702054977417, -1.0567702054977417]","[0, 1, 0, 0]"
498,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-1.0577876567840576, -1.0577876567840576]","[0, 0, 1, 0]"
499,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-1.0587986707687378, -1.0587986707687378, -1.0587986707687378, -1.0587986707687378]","[1, 0, 0, 0]"
500,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-1.0598173141479492, -1.0598173141479492, -1.0598173141479492]","[0, 1, 0, 0]"
501,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-1.0608294010162354, -1.0608294010162354]","[0, 0, 1, 0]"
502,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-1.0618435144424438, -1.0618435144424438, -1.0618435144424438, -1.0618435144424438]","[1, 0, 0, 0]"
503,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-1.0628494024276733, -1.0628494024276733, -1.0628494024276733]","[0, 1, 0, 0]"
504,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-1.0638558864593506, -1.0638558864593506]","[0, 0, 1, 0]"
505,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-1.0648542642593384, -1.0648542642593384, -1.0648542642593384, -1.0648542642593384]","[1, 0, 0, 0]"
506,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-1.065848708152771, -1.065848708152771, -1.065848708152771]","[0, 1, 0, 0]"
507,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-1.0668232440948486, -1.0668232440948486]","[0, 0, 1, 0]"
508,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-1.0677740573883057, -1.0677740573883057, -1.0677740573883057, -1.0677740573883057]","[1, 0, 0, 0]"
509,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-1.0687310695648193, -1.0687310695648193, -1.0687310695648193]","[0, 1, 0, 0]"
510,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-1.0696989297866821, -1.0696989297866821]","[0, 0, 1, 0]"
